Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA single nuclei brain specificity"	"RNA single nuclei brain distribution"	"RNA single nuclei brain specificity score"	"RNA single nuclei brain specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Cancer prognostics - Bladder Urothelial Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (validation)"	"Cancer prognostics - Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (validation)"	"Cancer prognostics - Glioblastoma Multiforme (TCGA)"	"Cancer prognostics - Glioblastoma Multiforme (validation)"	"Cancer prognostics - Head and Neck Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Chromophobe (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (validation)"	"Cancer prognostics - Kidney Renal Papillary Cell Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (validation)"	"Cancer prognostics - Lung Adenocarcinoma (TCGA)"	"Cancer prognostics - Lung Adenocarcinoma (validation)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (validation)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (TCGA)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (validation)"	"Cancer prognostics - Pancreatic Adenocarcinoma (TCGA)"	"Cancer prognostics - Pancreatic Adenocarcinoma (validation)"	"Cancer prognostics - Prostate Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (validation)"	"Cancer prognostics - Skin Cuteneous Melanoma (TCGA)"	"Cancer prognostics - Stomach Adenocarcinoma (TCGA)"	"Cancer prognostics - Testicular Germ Cell Tumor (TCGA)"	"Cancer prognostics - Thyroid Carcinoma (TCGA)"	"Cancer prognostics - Uterine Corpus Endometrial Carcinoma (TCGA)"
RILPL1	FLJ39378	ENSG00000188026	"Rab interacting lysosomal protein like 1"	Q5EBL4	12	123470054-123533719	"Disease related genes, Human disease related genes, Predicted intracellular proteins"	"Protein transport, Transport"			"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"heart muscle: 60.4;skeletal muscle: 85.7"	"Cell type enhanced"	"Detected in many"		"Oligodendrocytes: 60.4;Skeletal myocytes: 58.5"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in many"			"Liver - Vascular Endothelial cells, Minor Salivary Gland - Endothelial cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA041314	Approved		Approved	"Nucleoplasm,Plasma membrane,Primary cilium,Centrosome,Basal body,Cytosol"			NA	NA			"Cluster 20: Non-specific - DNA binding"	"Cluster 12: Heart muscle - Cardiac muscle contraction"	"Cluster 11: White matter - Signal transduction"	"Cluster 5: Rhabdoid - Unknown function"	"Cluster 32: Smooth muscle cells - Muscle contraction"	1	"Plasma membrane, Primary cilium, Cytosol"	"Nucleoplasm, Centrosome, Basal body"	"HPA041314: AB_10795587"	"unprognostic (1.85e-1)"	"unprognostic (2.09e-1)"	"unprognostic (1.87e-1)"	"unprognostic (4.88e-2)"	"unprognostic (1.96e-1)"	"unprognostic (2.38e-4)"	"unprognostic (8.27e-2)"	"unprognostic (4.98e-2)"	"unprognostic (7.19e-4)"	"unprognostic (2.51e-2)"	"unprognostic (1.67e-2)"	"unprognostic (1.09e-1)"	"unprognostic (9.64e-2)"	"unprognostic (2.22e-2)"	"unprognostic (2.28e-2)"	"unprognostic (7.90e-2)"	"unprognostic (1.45e-1)"	"unprognostic (1.93e-1)"	"unprognostic (1.43e-1)"	"unprognostic (1.12e-1)"	"unprognostic (1.83e-1)"	"unprognostic (4.83e-2)"	"unprognostic (1.80e-1)"	"unprognostic (1.42e-1)"	"unprognostic (7.75e-2)"	"unprognostic (1.03e-2)"	"unprognostic (1.53e-1)"	"unprognostic (1.37e-1)"	"unprognostic (1.51e-1)"	"unprognostic (1.82e-2)"	"unprognostic (1.01e-1)"
RNF123	"FLJ12565, KPC1"	ENSG00000164068	"Ring finger protein 123"	Q5XPI4	3	49689538-49721529	"Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Ubl conjugation pathway"	Transferase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 150.6;tongue: 107.5"	"Cell type enhanced"	"Detected in many"		"Erythroid cells: 35.3"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Adrenal gland - Adrenal cortex cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA065983, HPA071879"	Enhanced		Approved	Cytosol			NA	NA		55000	"Cluster 10: Non-specific - Membrane trafficking"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 32: Cerebral cortex - Mixed function"	"Cluster 8: Non-specific - Basic cellular processes"	"Cluster 1: Erythroid cells - Oxygen transport"	20	Cytosol		"HPA065983: AB_2685592, HPA071879: AB_2686468"	"unprognostic (1.58e-1)"	"unprognostic (1.95e-1)"	"unprognostic (3.01e-1)"	"unprognostic (3.52e-1)"	"unprognostic (9.45e-2)"	"unprognostic (2.98e-1)"	"unprognostic (2.42e-1)"	"unprognostic (5.76e-2)"	"unprognostic (1.66e-1)"	"unprognostic (1.40e-1)"	"unprognostic (1.58e-3)"	"unprognostic (2.87e-1)"	"unprognostic (9.04e-5)"	"unprognostic (2.49e-2)"	"unprognostic (3.05e-2)"	"unprognostic (5.55e-2)"	"unprognostic (1.95e-1)"	"unprognostic (8.65e-2)"	"unprognostic (8.71e-2)"	"unprognostic (3.36e-1)"	"unprognostic (3.51e-1)"	"unprognostic (3.24e-2)"	"unprognostic (2.43e-1)"	"unprognostic (2.26e-2)"	"unprognostic (2.68e-1)"	"unprognostic (1.59e-2)"	"unprognostic (1.05e-1)"	"unprognostic (3.99e-1)"	"unprognostic (2.32e-1)"	"unprognostic (3.08e-1)"	"unprognostic (2.93e-1)"
RNF144B	"bA528A10.3, IBRDC2, P53RFP"	ENSG00000137393	"Ring finger protein 144B"	Q7Z419	6	18387350-18468870	"Enzymes, Metabolic proteins, Predicted membrane proteins"	"Apoptosis, Ubl conjugation pathway"	Transferase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 54.9"	"Cell type enhanced"	"Detected in many"		"Basal keratinocytes: 326.7;Langerhans cells: 296.8;monocytes: 1645.6;Schwann cells: 263.9;Suprabasal keratinocytes: 714.4"	"Cell type enriched"	"Detected in many"	5	"endothelial cell: 655.8"	"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in many"		"non-classical monocyte: 72.3"	"Group enriched"	"Detected in many"	9	"dendritic cells: 18.4;granulocytes: 36.8;monocytes: 72.3"	"Cancer enhanced"	"Detected in many"		"lymphoma: 28.9"	"Skeletal muscle - Skeletal myocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"CAB046013, HPA054127, HPA072469"	Uncertain		Approved	Nucleoli,Mitochondria			NA	NA			"Cluster 40: Monocytes - Innate immune response"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 46: Lymphoma - Humoral immune response"	"Cluster 29: Monocytes - Innate immune response"	10	Nucleoli	Mitochondria	"CAB046013: AB_11126028, HPA054127: AB_2682391, HPA072469: "	"unprognostic (9.99e-2)"	"unprognostic (1.37e-2)"	"unprognostic (1.82e-1)"	"unprognostic (1.96e-1)"	"unprognostic (3.38e-1)"	"unprognostic (4.80e-2)"	"unprognostic (1.26e-1)"	"unprognostic (3.92e-1)"	"unprognostic (5.03e-3)"	"unprognostic (1.32e-1)"	"unprognostic (1.94e-4)"	"unprognostic (2.50e-2)"	"unprognostic (1.10e-1)"	"unprognostic (2.23e-1)"	"unprognostic (7.83e-6)"	"unprognostic (1.41e-2)"	"unprognostic (6.31e-2)"	"unprognostic (2.69e-1)"	"unprognostic (5.70e-1)"	"unprognostic (7.80e-2)"	"unprognostic (1.05e-1)"	"unprognostic (3.21e-2)"	"unprognostic (1.55e-3)"	"unprognostic (1.74e-1)"	"unprognostic (6.42e-2)"	"unprognostic (8.97e-2)"	"unprognostic (6.56e-2)"	"unprognostic (8.42e-2)"	"unprognostic (1.54e-1)"	"unprognostic (9.14e-2)"	"unprognostic (2.82e-2)"
RNF157	KIAA1917	ENSG00000141576	"Ring finger protein 157"	Q96PX1	17	76142465-76240493	"Enzymes, Predicted intracellular proteins"	"Ubl conjugation pathway"	Transferase		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"brain: 75.0;retina: 57.2;skeletal muscle: 71.2"	"Cell type enhanced"	"Detected in many"		"Bipolar cells: 107.9;Cone photoreceptor cells: 130.8;Excitatory neurons: 62.5;Horizontal cells: 135.3;Inhibitory neurons: 89.0;Oligodendrocyte precursor cells: 59.0;Rod photoreceptor cells: 68.2"	"Low cell type specificity"	"Detected in all"			"Cancer enhanced"	"Detected in many"		"Glioblastoma Multiforme (TCGA): 27.2"	"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Group enriched"	"Detected in many"	5	"granulocytes: 2.1;T-cells: 5.8"	"Cancer enhanced"	"Detected in many"		"Neuroblastoma: 49.4"	"Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Kidney - Proximal tubular cells, Spleen - T-cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA021854, HPA021991, HPA023922"	Uncertain		Approved	"Golgi apparatus,Vesicles"			NA	NA			"Cluster 11: T-cells - Unknown function"	"Cluster 3: Non-specific - Unknown function"	"Cluster 52: Neurons & Synapses - Synaptic function"	"Cluster 17: Neuroblastoma - Neuronal signaling"	"Cluster 71: Horizontal & Bipolar cells - Neuronal signaling"	6	"Golgi apparatus"	Vesicles	"HPA021854: AB_10600307, HPA021991: AB_10601112, HPA023922: AB_10602202"	"unprognostic (7.05e-2)"	"unprognostic (3.41e-1)"	"unprognostic (5.03e-2)"	"unprognostic (1.68e-1)"	"unprognostic (1.73e-3)"	"unprognostic (2.48e-1)"	"unprognostic (1.60e-1)"	"unprognostic (1.15e-1)"		"unprognostic (1.00e-1)"	"unprognostic (3.94e-1)"	"unprognostic (1.92e-1)"	"unprognostic (2.97e-2)"	"unprognostic (3.75e-3)"	"unprognostic (1.81e-3)"	"unprognostic (2.90e-2)"	"unprognostic (1.68e-1)"	"unprognostic (2.42e-1)"	"unprognostic (2.39e-2)"	"unprognostic (8.05e-3)"	"unprognostic (2.64e-2)"	"unprognostic (3.55e-3)"	"unprognostic (1.23e-1)"	"unprognostic (1.14e-1)"	"unprognostic (1.26e-1)"	"unprognostic (2.68e-1)"	"unprognostic (3.90e-2)"	"unprognostic (4.77e-3)"	"unprognostic (2.37e-1)"	"unprognostic (5.38e-2)"	"unprognostic (7.33e-2)"
RORC	"NR1F3, RORG, RZRG, TOR"	ENSG00000143365	"RAR related orphan receptor C"	P51449	1	151806071-151831845	"Disease related genes, Human disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors"	"Biological rhythms, Transcription, Transcription regulation"	"Activator, Developmental protein, DNA-binding, Receptor"	"Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"liver: 84.1;skeletal muscle: 123.5"	"Cell type enhanced"	"Detected in many"		"Distal tubular cells: 33.8;Hepatocytes: 50.4;Proximal enterocytes: 31.2"	"Group enriched"	"Detected in some"	4	"choroid plexus epithelial cell: 14.8;ependymal cell: 21.7"	"Low cancer specificity"	"Detected in many"			"Group enriched"	"Detected in many"	4	"cerebellum: 4.3;choroid plexus: 8.4;midbrain: 2.5"	"Immune cell enriched"	"Detected in many"	6	"MAIT T-cell: 50.2"	"Lineage enriched"	"Detected in many"	44	"T-cells: 50.2"	"Cancer enhanced"	"Detected in many"		"breast cancer: 4.8;prostate cancer: 4.8"	"Adipose visceral - Mesothelial cells, Heart muscle - Cardiomyocytes, Liver - Hepatocytes, Testis - Sertoli cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in all"			HPA065620			Supported	"Nuclear bodies"			NA	NA			"Cluster 1: T-cells - Unknown function"	"Cluster 19: Non-specific - Basic cellular processes"	"Cluster 50: Non-specific - Nucleic acid binding"	"Cluster 71: Lymphoma - Inflammatory response"	"Cluster 17: Breast glandular cells - Lactation"	6	"Nuclear bodies"		"HPA065620: AB_2685521"	"unprognostic (1.67e-1)"	"unprognostic (2.61e-1)"	"unprognostic (2.10e-2)"	"unprognostic (2.51e-2)"	"unprognostic (2.24e-3)"	"unprognostic (1.38e-1)"			"unprognostic (1.09e-4)"	"unprognostic (2.35e-1)"	"unprognostic (2.84e-10)"	"unprognostic (1.11e-4)"	"unprognostic (4.36e-1)"	"unprognostic (1.09e-3)"	"unprognostic (3.19e-4)"	"unprognostic (1.99e-2)"	"unprognostic (1.45e-1)"	"unprognostic (3.74e-3)"	"unprognostic (1.06e-1)"	"unprognostic (3.12e-1)"	"unprognostic (1.54e-1)"	"unprognostic (1.99e-1)"	"unprognostic (1.07e-3)"	"unprognostic (1.01e-1)"	"unprognostic (1.15e-1)"	"unprognostic (7.29e-3)"	"unprognostic (3.30e-1)"	"unprognostic (7.77e-2)"		"unprognostic (1.88e-1)"	"unprognostic (4.47e-2)"
RPL3L		ENSG00000140986	"Ribosomal protein L3 like"	Q92901	16	1943974-1957606	"Disease related genes, Human disease related genes, Predicted intracellular proteins, Ribosomal proteins"		"Ribonucleoprotein, Ribosomal protein"	"Cardiomyopathy, Disease variant"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"skeletal muscle: 910.3;tongue: 406.2"	"Group enriched"	"Detected in some"	29	"Cardiomyocytes: 179.7;Skeletal myocytes: 310.3"	"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in some"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in single"			"Low lineage specificity"	"Detected in single"			"Low cancer specificity"	"Detected in many"			"Heart muscle - Cardiomyocytes, Skeletal muscle - Skeletal myocytes, Skeletal muscle - Skeletal myocytes, Testis - Late spermatids"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in some"			HPA049136	Enhanced		Approved	"Nuclear speckles"			NA	NA				"Cluster 14: Skeletal muscle - Muscle contraction"	"Cluster 9: Non-specific - Receptor signaling"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 68: Cardiomyocytes - Muscle contraction"	4	"Nuclear speckles"		"HPA049136: AB_2680648"						"unprognostic (2.93e-1)"			"unprognostic (5.98e-3)"															"unprognostic (2.49e-1)"		"unprognostic (4.01e-2)"		"unprognostic (2.81e-1)"	"unprognostic (3.21e-1)"		
RPP14	P14	ENSG00000163684	"Ribonuclease P/MRP subunit p14"	O95059	3	58306245-58324695	"Metabolic proteins, Predicted intracellular proteins"	"tRNA processing"	RNA-binding		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 39.2;tongue: 37.5"	"Cell type enhanced"	"Detected in many"		"Excitatory neurons: 17.8;Inhibitory neurons: 17.4"	"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"												HPA036194	Uncertain		Approved	Nucleoplasm,Cytosol			NA	NA			"Cluster 37: Monocytes & Neutrophils - Innate immune response"	"Cluster 14: Skeletal muscle - Muscle contraction"	"Cluster 37: Neurons - Mixed function"	"Cluster 8: Non-specific - Basic cellular processes"	"Cluster 49: Non-specific - Transcription"	32	"Nucleoplasm, Cytosol"		"HPA036194: AB_10672082"	"unprognostic (3.03e-2)"	"unprognostic (1.28e-1)"	"unprognostic (9.54e-2)"	"unprognostic (6.45e-2)"	"unprognostic (9.26e-3)"	"unprognostic (1.20e-1)"	"unprognostic (2.03e-1)"	"unprognostic (3.61e-2)"	"unprognostic (5.70e-2)"	"unprognostic (5.51e-3)"	"unprognostic (3.99e-8)"	"unprognostic (1.91e-3)"	"unprognostic (2.68e-1)"	"unprognostic (4.97e-2)"	"unprognostic (2.69e-2)"	"unprognostic (1.51e-2)"	"unprognostic (9.63e-3)"	"unprognostic (2.14e-1)"	"unprognostic (1.71e-1)"	"unprognostic (1.98e-1)"	"unprognostic (4.24e-3)"	"unprognostic (5.97e-2)"	"unprognostic (2.75e-2)"	"unprognostic (4.95e-2)"	"unprognostic (4.15e-2)"	"unprognostic (3.87e-2)"	"unprognostic (2.36e-1)"	"unprognostic (6.87e-2)"	"unprognostic (3.55e-1)"	"unprognostic (3.26e-4)"	"unprognostic (1.65e-1)"
RPP25L	"bA296L22.5, C9orf23, MGC29635"	ENSG00000164967	"Ribonuclease P/MRP subunit p25 like"	Q8N5L8	9	34610486-34612104	"Predicted intracellular proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 114.2"	"Cell type enhanced"	"Detected in all"		"Proximal enterocytes: 129.5"	"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in all"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Heart muscle - Cardiomyocytes"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"HPA052187, HPA059698"	Uncertain		Approved	Nucleoplasm,Nucleoli,Cytosol			NA	NA			"Cluster 42: Non-specific - Vesicular transport"	"Cluster 54: Non-specific - Basic cellular processes"	"Cluster 45: Non-specific - Mixed function"	"Cluster 43: Non-specific - Basic cellular processes"	"Cluster 5: Enterocytes - Absorption"	33	Nucleoplasm	"Nucleoli, Cytosol"	"HPA052187: AB_2681755, HPA059698: AB_2684106"	"unprognostic (2.28e-2)"	"unprognostic (2.89e-1)"		"unprognostic (2.63e-1)"	"unprognostic (5.97e-2)"	"unprognostic (3.31e-2)"	"unprognostic (7.05e-2)"	"unprognostic (3.06e-2)"	"unprognostic (1.18e-1)"	"unprognostic (3.19e-2)"	"unprognostic (6.39e-8)"	"unprognostic (4.44e-3)"	"unprognostic (3.14e-3)"	"unprognostic (3.69e-2)"		"unprognostic (2.59e-2)"	"unprognostic (1.24e-3)"	"unprognostic (1.00e-1)"	"unprognostic (5.01e-2)"	"unprognostic (6.26e-2)"	"unprognostic (1.22e-2)"	"unprognostic (2.55e-2)"	"unprognostic (1.75e-3)"	"unprognostic (1.15e-1)"	"unprognostic (2.99e-1)"	"unprognostic (2.87e-1)"	"unprognostic (6.01e-2)"	"unprognostic (1.48e-2)"	"unprognostic (4.16e-1)"	"unprognostic (2.29e-1)"	"unprognostic (4.70e-2)"
RPUSD4	FLJ14494	ENSG00000165526	"RNA pseudouridine synthase D4"	Q96CM3	11	126202096-126211692	"Metabolic proteins, Predicted intracellular proteins"	"mRNA processing, mRNA splicing, rRNA processing, tRNA processing"	Isomerase		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 130.5;tongue: 72.2"	"Low cell type specificity"	"Detected in all"			"Low cell type specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			"Low immune cell specificity"	"Detected in many"			"Low lineage specificity"	"Detected in all"			"Low cancer specificity"	"Detected in all"				"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA039689	Approved		Supported	Nucleoplasm,Mitochondria			NA	NA			"Cluster 33: Non-specific - ATP binding"	"Cluster 2: Skeletal muscle - Striated muscle contraction"	"Cluster 21: Non-specific - Metabolism"	"Cluster 24: Non-specific - Unknown function"	"Cluster 39: Non-specific - Basic cellular processes"	53	Mitochondria	Nucleoplasm	"HPA039689: AB_10673537"	"unprognostic (2.90e-1)"	"unprognostic (1.93e-2)"	"unprognostic (4.92e-2)"	"unprognostic (6.55e-2)"	"unprognostic (1.18e-1)"	"unprognostic (3.16e-2)"	"unprognostic (6.33e-2)"	"unprognostic (1.33e-3)"	"unprognostic (1.14e-1)"	"unprognostic (1.66e-1)"	"unprognostic (3.51e-7)"	"unprognostic (6.77e-4)"	"unprognostic (1.86e-1)"	"unprognostic (7.37e-6)"	"unprognostic (1.73e-5)"	"unprognostic (1.24e-2)"	"unprognostic (1.12e-5)"	"unprognostic (4.61e-2)"	"unprognostic (3.86e-1)"	"unprognostic (3.93e-2)"	"unprognostic (3.36e-1)"	"unprognostic (7.03e-3)"	"unprognostic (2.02e-1)"	"unprognostic (1.65e-2)"	"unprognostic (1.89e-2)"	"unprognostic (4.16e-2)"	"unprognostic (4.83e-3)"	"unprognostic (1.56e-1)"	"unprognostic (1.78e-1)"	"unprognostic (2.42e-1)"	"unprognostic (3.09e-2)"
RRAGD	"bA11D8.2.1, DKFZP761H171"	ENSG00000025039	"Ras related GTP binding D"	Q9NQL2	6	89364616-89412273	"Human disease related genes, Predicted intracellular proteins"		Hydrolase	"Cardiomyopathy, Disease variant, Primary hypomagnesemia"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in all"		"skeletal muscle: 81.5"	"Cell type enhanced"	"Detected in many"		"Cardiomyocytes: 146.8;Serous glandular cells: 282.2;Suprabasal keratinocytes: 105.3"	"Low cell type specificity"	"Detected in all"			"Cancer enhanced"	"Detected in all"		"Kidney Chromophobe (TCGA): 44.6"	"Low region specificity"	"Detected in all"			"Immune cell enhanced"	"Detected in some"		"neutrophil: 3.3"	"Group enriched"	"Detected in many"	7	"granulocytes: 3.3;monocytes: 2.4"	"Cancer enhanced"	"Detected in many"		"Myeloma: 28.0"	"Adipose visceral - Adipocytes (Visceral), Heart muscle - Cardiomyocytes, Spleen - Macrophages, Thyroid gland - Thyroid glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in all"			HPA068664	Approved		Approved	Nucleoplasm,Vesicles,Centrosome			NA	NA			"Cluster 35: Neutrophils - Protein binding"	"Cluster 3: Non-specific - Unknown function"	"Cluster 31: Non-specific - Transcription"	"Cluster 51: Myeloma - Immunoglobulins"	"Cluster 75: Serous glandular cells - Salivary secretion"	18	Nucleoplasm	"Vesicles, Centrosome"	"HPA068664: AB_2686016"	"unprognostic (5.79e-2)"	"unprognostic (2.72e-2)"	"unprognostic (1.83e-1)"	"unprognostic (1.37e-1)"	"unprognostic (9.06e-3)"	"unprognostic (3.56e-2)"	"unprognostic (2.08e-1)"	"unprognostic (1.54e-1)"	"unprognostic (9.61e-2)"	"unprognostic (6.63e-3)"	"unprognostic (3.08e-8)"	"unprognostic (5.98e-4)"	"unprognostic (1.07e-1)"	"unprognostic (1.20e-3)"	"unprognostic (2.83e-4)"	"unprognostic (1.01e-2)"	"unprognostic (6.26e-2)"	"unprognostic (4.59e-1)"	"unprognostic (1.26e-1)"	"unprognostic (6.64e-2)"	"unprognostic (2.78e-1)"	"unprognostic (5.62e-3)"	"unprognostic (4.20e-2)"	"unprognostic (9.01e-2)"	"unprognostic (1.75e-2)"	"unprognostic (2.43e-1)"	"unprognostic (2.12e-2)"	"unprognostic (2.20e-4)"	"unprognostic (2.44e-1)"	"unprognostic (4.69e-2)"	"unprognostic (1.27e-1)"
