Gene	"Gene synonym"	Ensembl	"Gene description"	Uniprot	Chromosome	Position	"Protein class"	"Biological process"	"Molecular function"	"Disease involvement"	Evidence	"HPA evidence"	"UniProt evidence"	"NeXtProt evidence"	"RNA tissue specificity"	"RNA tissue distribution"	"RNA tissue specificity score"	"RNA tissue specific nTPM"	"RNA single cell type specificity"	"RNA single cell type distribution"	"RNA single cell type specificity score"	"RNA single cell type specific nTPM"	"RNA single nuclei brain specificity"	"RNA single nuclei brain distribution"	"RNA single nuclei brain specificity score"	"RNA single nuclei brain specific nTPM"	"RNA cancer specificity"	"RNA cancer distribution"	"RNA cancer specificity score"	"RNA cancer specific FPKM"	"RNA brain regional specificity"	"RNA brain regional distribution"	"RNA brain regional specificity score"	"RNA brain regional specific nTPM"	"RNA blood cell specificity"	"RNA blood cell distribution"	"RNA blood cell specificity score"	"RNA blood cell specific nTPM"	"RNA blood lineage specificity"	"RNA blood lineage distribution"	"RNA blood lineage specificity score"	"RNA blood lineage specific nTPM"	"RNA cell line specificity"	"RNA cell line distribution"	"RNA cell line specificity score"	"RNA cell line specific nTPM"	"RNA tissue cell type enrichment"	"RNA mouse brain regional specificity"	"RNA mouse brain regional distribution"	"RNA mouse brain regional specificity score"	"RNA mouse brain regional specific nTPM"	"RNA pig brain regional specificity"	"RNA pig brain regional distribution"	"RNA pig brain regional specificity score"	"RNA pig brain regional specific nTPM"	Antibody	"Reliability (IH)"	"Reliability (Mouse Brain)"	"Reliability (IF)"	"Subcellular location"	"Secretome location"	"Secretome function"	"CCD Protein"	"CCD Transcript"	"Blood concentration - Conc. blood IM [pg/L]"	"Blood concentration - Conc. blood MS [pg/L]"	"Blood expression cluster"	"Tissue expression cluster"	"Brain expression cluster"	"Cell line expression cluster"	"Single cell expression cluster"	Interactions	"Subcellular main location"	"Subcellular additional location"	"Antibody RRID"	"Cancer prognostics - Bladder Urothelial Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (TCGA)"	"Cancer prognostics - Breast Invasive Carcinoma (validation)"	"Cancer prognostics - Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (TCGA)"	"Cancer prognostics - Colon Adenocarcinoma (validation)"	"Cancer prognostics - Glioblastoma Multiforme (TCGA)"	"Cancer prognostics - Glioblastoma Multiforme (validation)"	"Cancer prognostics - Head and Neck Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Chromophobe (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (TCGA)"	"Cancer prognostics - Kidney Renal Clear Cell Carcinoma (validation)"	"Cancer prognostics - Kidney Renal Papillary Cell Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (TCGA)"	"Cancer prognostics - Liver Hepatocellular Carcinoma (validation)"	"Cancer prognostics - Lung Adenocarcinoma (TCGA)"	"Cancer prognostics - Lung Adenocarcinoma (validation)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (TCGA)"	"Cancer prognostics - Lung Squamous Cell Carcinoma (validation)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (TCGA)"	"Cancer prognostics - Ovary Serous Cystadenocarcinoma (validation)"	"Cancer prognostics - Pancreatic Adenocarcinoma (TCGA)"	"Cancer prognostics - Pancreatic Adenocarcinoma (validation)"	"Cancer prognostics - Prostate Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (TCGA)"	"Cancer prognostics - Rectum Adenocarcinoma (validation)"	"Cancer prognostics - Skin Cuteneous Melanoma (TCGA)"	"Cancer prognostics - Stomach Adenocarcinoma (TCGA)"	"Cancer prognostics - Testicular Germ Cell Tumor (TCGA)"	"Cancer prognostics - Thyroid Carcinoma (TCGA)"	"Cancer prognostics - Uterine Corpus Endometrial Carcinoma (TCGA)"
SDR9C7	"RDHS, SDR-O"	ENSG00000170426	"Short chain dehydrogenase/reductase family 9C member 7"	Q8NEX9	12	56923133-56934408	"Disease related genes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins"		Oxidoreductase	"Disease variant, Ichthyosis"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"esophagus: 14.1;skin 1: 56.7;vagina: 20.7"	"Cell type enriched"	"Detected in some"	10	"Suprabasal keratinocytes: 29.4"	"Low cell type specificity"	"Detected in some"			"Cancer enhanced"	"Detected in some"		"Head and Neck Squamous Cell Carcinoma (TCGA): 13.1"	"Low region specificity"	"Detected in single"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Not detected"	"Not detected"			"Testis - Late spermatids"	"Not detected"	"Not detected"			"Not detected"	"Not detected"										NA	NA				"Cluster 13: Skin - Cornification"	"Cluster 53: Neurons - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	22				"unprognostic (3.97e-2)"		"unprognostic (4.43e-1)"	"unprognostic (1.65e-1)"					"unprognostic (3.36e-2)"									"unprognostic (1.38e-2)"	"unprognostic (3.43e-1)"								"unprognostic (1.39e-1)"				
SERPINB12		ENSG00000166634	"Serpin family B member 12"	Q96P63	18	63542369-63569329	"Plasma proteins, Predicted intracellular proteins"		"Protease inhibitor, Serine protease inhibitor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"cervix: 13.5;skin 1: 57.5;vagina: 24.8"	"Group enriched"	"Detected in some"	8	"Suprabasal keratinocytes: 3.7;Syncytiotrophoblasts: 2.2"	"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	11	"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 8.4;Head and Neck Squamous Cell Carcinoma (TCGA): 3.0;Lung Squamous Cell Carcinoma (TCGA): 4.8;Skin Cuteneous Melanoma (TCGA): 3.5"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	14	"head and neck cancer: 6.8;lung cancer: 2.7;Rhabdoid: 9.0"		"Not detected"	"Not detected"			"Not detected"	"Not detected"										NA	NA		6300000		"Cluster 13: Skin - Cornification"	"Cluster 48: Non-specific - Mixed function"	"Cluster 65: Non-specific - Unknown function"	"Cluster 12: Squamous epithelial cells - Keratinization"	4							"unprognostic (1.67e-2)"					"unprognostic (3.09e-3)"									"unprognostic (1.01e-2)"	"unprognostic (1.73e-2)"								"unprognostic (1.48e-1)"				
SERPINB13	"HUR7, PI13"	ENSG00000197641	"Serpin family B member 13"	Q9UIV8	18	63586989-63604639	"Cancer-related genes, Predicted intracellular proteins, Predicted membrane proteins"		"Protease inhibitor, Serine protease inhibitor"	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"cervix: 55.1;esophagus: 175.4;vagina: 131.0"	"Cell type enhanced"	"Detected in some"		"Basal keratinocytes: 104.8;Serous glandular cells: 59.7;Squamous epithelial cells: 183.7;Suprabasal keratinocytes: 646.4"	"Cell type enhanced"	"Detected in some"		"hippocampal CA1-3: 2.6;hippocampal CA4: 4.3"	"Cancer enhanced"	"Detected in some"		"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 68.9;Head and Neck Squamous Cell Carcinoma (TCGA): 43.1;Lung Squamous Cell Carcinoma (TCGA): 33.8"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	6	"Bladder cancer: 9.3;cervical cancer: 32.3;Esophageal cancer: 15.6;Gallbladder cancer: 31.4;head and neck cancer: 27.4"	"Prostate - Urothelial cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA052630, HPA057129"	Enhanced		Approved	"Nuclear speckles,Cytosol"			NA	NA		270000		"Cluster 29: Squamous epithelium - Innate immune response"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	1	"Nuclear speckles, Cytosol"		"HPA052630: AB_2681891, HPA057129: AB_2683347"	"unprognostic (1.52e-2)"		"unprognostic (1.10e-1)"	"unprognostic (3.22e-2)"					"unprognostic (1.62e-1)"									"unprognostic (3.97e-5)"	"unprognostic (1.26e-1)"								"unprognostic (1.51e-1)"	"unprognostic (2.74e-1)"			
SLURP2		ENSG00000283992	"Secreted LY6/PLAUR domain containing 2"	P0DP57	8	142764338-142769828	"Predicted secreted proteins"				"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 846.5;skin 1: 323.4;vagina: 213.2"	"Group enriched"	"Detected in some"	4	"Basal keratinocytes: 7.8;Ionocytes: 8.1;Squamous epithelial cells: 27.7;Suprabasal keratinocytes: 27.6"	"Cell type enhanced"	"Detected in some"		"vascular associated smooth muscle cell: 5.5"	"Cancer enhanced"	"Detected in many"		"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 214.3;Head and Neck Squamous Cell Carcinoma (TCGA): 306.8"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	4	"Esophageal cancer: 4.2;head and neck cancer: 12.8"	"Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Smooth muscle cells"														"Secreted in other tissues"	"No annotated function"	NA	NA		1500000		"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 37: Neurons - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"					"unprognostic (3.23e-1)"	"unprognostic (1.08e-1)"		"unprognostic (3.57e-3)"					"unprognostic (5.43e-3)"							"unprognostic (2.20e-2)"		"unprognostic (3.79e-2)"	"unprognostic (4.65e-3)"	"unprognostic (9.41e-3)"		"unprognostic (6.84e-5)"					"unprognostic (2.36e-1)"	"unprognostic (3.41e-1)"		"unprognostic (1.71e-2)"	"unprognostic (7.80e-2)"
SOX7		ENSG00000171056	"SRY-box transcription factor 7"	Q9BT81	8	10723768-10730511	"Predicted intracellular proteins, Transcription factors"	"Transcription, Transcription regulation"	"Activator, DNA-binding"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"vagina: 41.1"	"Cell type enhanced"	"Detected in many"		"Adipocytes: 112.9;Basal keratinocytes: 46.8;Basal squamous epithelial cells: 122.8;Endothelial cells: 97.2;Skeletal myocytes: 62.5;Squamous epithelial cells: 86.7;Suprabasal keratinocytes: 45.6"	"Cell type enriched"	"Detected in many"	8	"endothelial cell: 52.5"	"Cancer enhanced"	"Detected in many"		"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 9.4"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"pancreatic cancer: 13.5"	"Adipose subcutaneous - Endothelial cells, Breast - Endothelial cells, Colon - Endothelial cells, Heart muscle - Endothelial cells, Kidney - Endothelial cells, Stomach - Endothelial cells, Thyroid gland - Endothelial cells"	"Low region specificity"	"Detected in many"			"Low region specificity"	"Detected in many"			HPA009065	Approved		Approved	"Nuclear speckles,Golgi apparatus"			NA	NA				"Cluster 75: Epithelium - Extracellular exosomes"	"Cluster 47: Endothelial cells - Vasculature"	"Cluster 48: Adipocytes & Endothelial cells - Angiogenesis"	"Cluster 41: Adipocytes & Endothelial cells - Mixed function"	4	"Nuclear speckles"	"Golgi apparatus"	"HPA009065: AB_1857390"	"unprognostic (6.45e-2)"	"unprognostic (5.31e-2)"	"unprognostic (2.27e-1)"	"unprognostic (2.80e-1)"		"unprognostic (5.49e-2)"			"unprognostic (1.21e-1)"	"unprognostic (1.94e-1)"	"unprognostic (4.73e-4)"	"unprognostic (1.64e-4)"			"unprognostic (8.16e-4)"	"unprognostic (6.63e-2)"	"unprognostic (2.71e-1)"	"unprognostic (2.40e-1)"	"unprognostic (5.71e-2)"			"unprognostic (2.82e-2)"	"unprognostic (2.93e-1)"	"unprognostic (1.77e-1)"		"unprognostic (2.09e-1)"	"unprognostic (3.02e-3)"	"unprognostic (5.22e-3)"	"unprognostic (2.13e-1)"	"unprognostic (1.31e-4)"	
SPINK5	"DKFZp686K19184, FLJ21544, FLJ97536, FLJ97596, FLJ99794, LEKTI, LETKI, NETS, NS, VAKTI"	ENSG00000133710	"Serine peptidase inhibitor Kazal type 5"	Q9NQ38	5	148025683-148137382	"Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins"		"Protease inhibitor, Serine protease inhibitor"	"Hypotrichosis, Ichthyosis"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 329.1;esophagus: 982.2;skin 1: 309.6;vagina: 565.0"	"Cell type enriched"	"Detected in many"	5	"Suprabasal keratinocytes: 10524.5"	"Low cell type specificity"	"Detected in many"			"Cancer enhanced"	"Detected in many"		"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 37.7;Head and Neck Squamous Cell Carcinoma (TCGA): 61.2"	"Low region specificity"	"Detected in single"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"head and neck cancer: 21.4"	"Lung - Alveolar cells type 2, Minor Salivary Gland - Minor salivary gland basal cells"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			"HPA009067, HPA011351, CAB015347"	Enhanced		Enhanced	Vesicles	"Secreted in other tissues"	"Enzyme inhibitor"	NA	NA		48000000		"Cluster 29: Squamous epithelium - Innate immune response"	"Cluster 26: Oligodendrocytes - Mixed function"	"Cluster 65: Non-specific - Unknown function"	"Cluster 59: Suprabasal keratinocytes - Cornification"		Vesicles		"CAB015347: AB_2196138, HPA009067: AB_1080084, HPA011351: AB_1857447"	"unprognostic (1.10e-1)"		"unprognostic (2.72e-2)"	"unprognostic (1.38e-1)"	"unprognostic (6.23e-2)"	"unprognostic (1.68e-1)"			"unprognostic (2.40e-3)"	"unprognostic (1.26e-1)"	"unprognostic (2.31e-5)"	"unprognostic (2.24e-1)"			"unprognostic (3.89e-2)"	"unprognostic (3.99e-1)"	"unprognostic (1.11e-2)"	"unprognostic (2.56e-2)"	"unprognostic (9.23e-4)"	"unprognostic (2.85e-1)"	"unprognostic (1.94e-1)"	"unprognostic (2.32e-3)"	"unprognostic (5.47e-2)"	"unprognostic (4.40e-1)"	"unprognostic (3.06e-1)"	"unprognostic (2.90e-2)"	"unprognostic (1.27e-1)"	"unprognostic (1.21e-1)"	"unprognostic (3.03e-1)"	"unprognostic (1.60e-1)"	"unprognostic (1.45e-2)"
SPINK6	"BUSI2, MGC21394, UNQ844"	ENSG00000178172	"Serine peptidase inhibitor Kazal type 6"	Q6UWN8	5	148202794-148215137	"Predicted secreted proteins"		"Protease inhibitor, Serine protease inhibitor"		"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"brain: 9.3;cervix: 5.5;salivary gland: 6.7;vagina: 9.8"	"Group enriched"	"Detected in some"	4	"Melanocytes: 6.9;Suprabasal keratinocytes: 12.9"	"Cell type enhanced"	"Detected in single"		"bergmann glia: 1.6"	"Group enriched"	"Detected in some"	8	"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 27.0;Head and Neck Squamous Cell Carcinoma (TCGA): 61.9"	"Low region specificity"	"Detected in all"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enriched"	"Detected in many"	21	"cervical cancer: 1232.0"	"Adipose visceral - Adipocytes (Visceral)"	"Not detected"	"Not detected"			"Not detected"	"Not detected"			HPA011039	Uncertain				"Secreted - unknown location"	"Enzyme inhibitor"	NA	NA				"Cluster 65: Cerebellum - Nervous system development"	"Cluster 37: Neurons - Mixed function"	"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"				"HPA011039: AB_2668412"	"unprognostic (1.51e-1)"			"unprognostic (4.01e-2)"					"unprognostic (2.34e-4)"									"unprognostic (5.66e-2)"	"unprognostic (2.40e-1)"								"unprognostic (3.43e-1)"				"unprognostic (7.66e-1)"
SPINK7	"ECG2, ECRG2"	ENSG00000145879	"Serine peptidase inhibitor Kazal type 7"	P58062	5	148312419-148315922	"Predicted intracellular proteins, Predicted secreted proteins"		"Protease inhibitor, Serine protease inhibitor"		"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"cervix: 249.8;esophagus: 603.0;vagina: 595.4"	"Cell type enriched"	"Detected in some"	4	"Suprabasal keratinocytes: 259.8"	"Not detected"	"Not detected"			"Group enriched"	"Detected in many"	6	"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 16.6;Head and Neck Squamous Cell Carcinoma (TCGA): 65.2;Kidney Chromophobe (TCGA): 19.6"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Group enriched"	"Detected in some"	6	"cervical cancer: 4.4;Esophageal cancer: 3.7;head and neck cancer: 10.1;lung cancer: 4.7"	"Skin - Hair cortex cells, Stomach - Gastric mucous cells"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			HPA036294	Enhanced				"Secreted in other tissues"	"Enzyme inhibitor"	NA	NA		98000		"Cluster 29: Squamous epithelium - Innate immune response"		"Cluster 57: Stomach & Colon cancer - Digestion"	"Cluster 59: Suprabasal keratinocytes - Cornification"	18			"HPA036294: AB_10671243"	"unprognostic (2.00e-1)"			"unprognostic (1.98e-1)"					"unprognostic (1.82e-2)"	"unprognostic (5.78e-3)"								"unprognostic (2.29e-1)"	"unprognostic (1.38e-1)"								"unprognostic (2.41e-2)"	"unprognostic (8.74e-2)"			
SPRR1A		ENSG00000169474	"Small proline rich protein 1A"	P35321	1	152984081-152985814	"Predicted intracellular proteins"	Keratinization			"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 1226.9;esophagus: 3376.2;vagina: 1877.6"	"Cell type enriched"	"Detected in some"	4	"Suprabasal keratinocytes: 207.6"	"Not detected"	"Not detected"			"Cancer enriched"	"Detected in many"	6	"Head and Neck Squamous Cell Carcinoma (TCGA): 5714.9"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Esophageal cancer: 48.8;head and neck cancer: 100.2"										CAB011237	Enhanced						NA	NA				"Cluster 29: Squamous epithelium - Innate immune response"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	4			"CAB011237: "	"unprognostic (6.45e-2)"	"unprognostic (5.52e-2)"	"unprognostic (8.81e-2)"	"unprognostic (2.49e-1)"	"unprognostic (1.77e-1)"	"unprognostic (2.72e-2)"			"unprognostic (4.77e-2)"							"unprognostic (2.00e-2)"	"unprognostic (1.25e-1)"	"unprognostic (2.06e-2)"	"unprognostic (3.18e-1)"	"unprognostic (5.19e-2)"		"unprognostic (2.32e-4)"	"unprognostic (1.75e-1)"		"unprognostic (1.24e-1)"	"unprognostic (1.91e-1)"	"unprognostic (7.93e-2)"	"unprognostic (2.81e-1)"			"unprognostic (4.51e-1)"
SPRR1B	"GADD33, SPRR1"	ENSG00000169469	"Small proline rich protein 1B"	P22528	1	153031203-153032900	"Cancer-related genes, Predicted intracellular proteins"	Keratinization		"Cancer-related genes"	"Evidence at protein level"	"Evidence at transcript level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 1348.2;esophagus: 2141.7;vagina: 1722.3"	"Cell type enhanced"	"Detected in some"		"Basal keratinocytes: 761.7;Serous glandular cells: 400.1;Suprabasal keratinocytes: 2329.6"	"Not detected"	"Not detected"			"Cancer enriched"	"Detected in many"	4	"Head and Neck Squamous Cell Carcinoma (TCGA): 3238.1"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"cervical cancer: 73.0;Esophageal cancer: 87.2;head and neck cancer: 225.0"																	NA	NA				"Cluster 29: Squamous epithelium - Innate immune response"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	4				"unprognostic (1.03e-1)"	"unprognostic (3.13e-1)"	"unprognostic (2.64e-1)"	"unprognostic (1.45e-1)"	"unprognostic (2.03e-1)"	"unprognostic (1.88e-2)"			"unprognostic (1.84e-2)"							"unprognostic (1.11e-4)"	"unprognostic (6.13e-3)"	"unprognostic (2.53e-2)"	"unprognostic (1.95e-1)"	"unprognostic (2.78e-1)"		"unprognostic (5.94e-5)"	"unprognostic (1.01e-3)"			"unprognostic (3.16e-2)"	"unprognostic (2.16e-1)"	"unprognostic (1.21e-1)"	"unprognostic (5.95e-2)"	"unprognostic (2.22e-1)"	"unprognostic (3.70e-1)"
SPRR3		ENSG00000163209	"Small proline rich protein 3"	Q9UBC9	1	153001747-153003856	"Cancer-related genes, Predicted intracellular proteins"	Keratinization		"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"cervix: 4140.0;esophagus: 18845.5;vagina: 5879.4"	"Cell type enriched"	"Detected in some"	12	"Suprabasal keratinocytes: 20870.3"	"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma (TCGA): 500.5;Head and Neck Squamous Cell Carcinoma (TCGA): 1231.6"	"Not detected"	"Not detected"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Bladder cancer: 54.4;cervical cancer: 48.5"		"Not detected"	"Not detected"							HPA044467	Enhanced						NA	NA		70000		"Cluster 29: Squamous epithelium - Innate immune response"		"Cluster 53: Squamous epithelial cells - Keratinization"	"Cluster 59: Suprabasal keratinocytes - Cornification"	6			"HPA044467: AB_2678952"	"unprognostic (2.86e-1)"	"unprognostic (2.29e-2)"	"unprognostic (1.85e-1)"	"unprognostic (5.07e-3)"	"unprognostic (5.07e-1)"	"unprognostic (1.14e-2)"			"unprognostic (1.20e-2)"							"unprognostic (3.29e-3)"	"unprognostic (6.92e-2)"	"unprognostic (5.59e-3)"	"unprognostic (1.73e-1)"			"unprognostic (3.32e-5)"	"unprognostic (3.60e-2)"				"unprognostic (1.02e-1)"	"unprognostic (1.91e-1)"	"unprognostic (5.95e-2)"		"unprognostic (1.64e-1)"
SULT1E1	"EST, STE"	ENSG00000109193	"Sulfotransferase family 1E member 1"	P49888	4	69841212-69860145	"Cancer-related genes, Enzymes, Metabolic proteins, Predicted intracellular proteins"	"Lipid metabolism"	Transferase	"Cancer-related genes"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in some"		"intestine: 26.7;liver: 36.0;skin 1: 18.7;vagina: 29.5"	"Cell type enhanced"	"Detected in some"		"Ciliated cells: 13.5;Glandular and luminal cells: 30.1;Hepatocytes: 46.5;Paneth cells: 54.8;Proximal enterocytes: 18.7;Salivary duct cells: 16.4;Undifferentiated cells: 12.6"	"Cell type enriched"	"Detected in some"	7	"fibroblast: 11.3"	"Low cancer specificity"	"Detected in many"			"Region enriched"	"Detected in many"	9	"choroid plexus: 9.5"	"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Cancer enhanced"	"Detected in many"		"Gastric cancer: 4.4"	"Liver - Hepatocytes"	"Not detected"	"Not detected"			"Low region specificity"	"Detected in all"			"HPA028213, HPA028728, CAB047344"	Enhanced		Uncertain	"Nuclear membrane,Cytosol"			NA	NA				"Cluster 37: Liver & Intestine - Lipid metabolism"	"Cluster 36: Choroid plexus - Mixed function"	"Cluster 66: Non-specific - Mitochondria"	"Cluster 37: Glandular & Luminal cells - Unknown function"	1	"Nuclear membrane, Cytosol"		"CAB047344: , HPA028213: AB_10599848, HPA028728: AB_10601894"	"unprognostic (1.99e-2)"		"unprognostic (4.57e-1)"	"unprognostic (6.54e-3)"	"unprognostic (1.27e-1)"				"unprognostic (1.23e-1)"					"unprognostic (1.17e-1)"	"unprognostic (3.94e-2)"			"unprognostic (1.66e-1)"	"unprognostic (5.30e-2)"			"unprognostic (2.11e-3)"	"unprognostic (2.67e-1)"		"unprognostic (1.20e-1)"	"unprognostic (7.94e-2)"		"unprognostic (3.77e-1)"	"unprognostic (1.49e-1)"		
SULT2B1	HSST2	ENSG00000088002	"Sulfotransferase family 2B member 1"	O00204	19	48552172-48599425	"Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins"	"Lipid metabolism, Steroid metabolism"	Transferase	"Disease variant, Ichthyosis"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Evidence at protein level"	"Tissue enhanced"	"Detected in many"		"esophagus: 278.0;skin 1: 180.7;vagina: 141.4"	"Cell type enriched"	"Detected in many"	5	"Suprabasal keratinocytes: 543.6"	"Cell type enhanced"	"Detected in many"		"leukocyte: 6.7"	"Cancer enhanced"	"Detected in many"		"Head and Neck Squamous Cell Carcinoma (TCGA): 77.4"	"Low region specificity"	"Detected in many"			"Not detected in immune cells"	"Not detected"			"Not detected"	"Not detected"			"Low cancer specificity"	"Detected in many"			"Lung - Alveolar cells type 1, Prostate - Prostate glandular cells"	"Low region specificity"	"Detected in all"			"Low region specificity"	"Detected in many"			"HPA041724, HPA043539, HPA076510"	Enhanced		Enhanced	Vesicles,Cytosol			NA	NA				"Cluster 27: Squamous epithelium - Keratinization"	"Cluster 38: Sub-cortical - Mixed function"	"Cluster 57: Stomach & Colon cancer - Digestion"	"Cluster 59: Suprabasal keratinocytes - Cornification"	11	Vesicles	Cytosol	"HPA041724: AB_2677638, HPA043539: AB_2678540, HPA076510: "	"unprognostic (3.19e-1)"	"unprognostic (2.15e-2)"	"unprognostic (2.13e-1)"	"unprognostic (6.11e-2)"	"unprognostic (2.21e-2)"	"unprognostic (4.68e-2)"			"unprognostic (1.01e-1)"	"unprognostic (2.63e-1)"			"unprognostic (4.93e-2)"	"unprognostic (2.14e-2)"	"unprognostic (4.16e-2)"	"unprognostic (1.44e-4)"	"unprognostic (6.17e-2)"	"unprognostic (9.68e-2)"	"unprognostic (1.16e-1)"	"unprognostic (3.65e-3)"	"unprognostic (9.60e-2)"	"unprognostic (8.44e-3)"	"unprognostic (5.34e-3)"	"unprognostic (6.04e-2)"	"unprognostic (1.68e-1)"	"unprognostic (8.10e-2)"	"unprognostic (3.06e-1)"	"unprognostic (1.60e-3)"	"unprognostic (1.08e-1)"	"unprognostic (1.10e-1)"	"unprognostic (1.99e-2)"
